Source,Target,Type,id,label,timeset,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,weight,DISTANCE,AIR_TIME
11995,13303,Directed,11995_13303,,,543,7330570,22415,15417,384195,26270,57235
12315,10237,Directed,12315_10237,,,1,1800,9,2,154,231,65
14730,14893,Directed,14730_14893,,,4,369232,137,25,91300,5799,1086
11564,13198,Directed,11564_13198,,,1,5999,0,0,1240,422,138
11066,10529,Directed,11066_10529,,,188,2141734,9238,6047,193,6050,15513
14771,13871,Directed,14771_13871,,,2,129700,335,202,11670,2866,327
15581,11630,Directed,15581_11630,,,348,938790,3025,1288,6819,7742,19856
11612,10397,Directed,11612_10397,,,1127,11275000,56350,38696,273,4900,63968
14893,14633,Directed,14893_14633,,,1,38110,148,145,224,1548,216
11630,15061,Directed,11630_15061,,,225,260282,1291,410,34458,4500,10204
11697,10208,Directed,11697_10208,,,2,85330,326,315,1799,1028,268
13487,10423,Directed,13487_10423,,,713,15638828,55382,43607,34199,20840,99886
10397,14524,Directed,10397_14524,,,4525,130880296,556529,424160,512919,44252,303535
14831,12892,Directed,14831_12892,,,8802,211978690,804662,501977,778792,27720,461128
12758,13930,Directed,12758_13930,,,220,23184220,76465,61239,2286349,50556,99637
12951,10185,Directed,12951_10185,,,2,17580,84,53,1,168,77
13296,11618,Directed,13296_11618,,,1352,16669909,68868,53427,18378,5643,76411
13244,14893,Directed,13244_14893,,,569,94466854,172,114,50837735,51040,125673
14683,12889,Directed,14683_12889,,,1568,56158625,209277,165683,396820,43829,239878
10397,12391,Directed,10397_12391,,,210,2100000,10500,7509,241,3180,22375
10779,10849,Directed,10779_10849,,,453,8063400,34050,14791,31817,520,10716
14711,11193,Directed,14711_11193,,,407,4203154,15669,11671,769,9192,27580
10685,11193,Directed,10685_11193,,,1,12000,50,48,2,247,59
12719,14627,Directed,12719_14627,,,302,473752,1397,492,18271,1739,5418
14747,14252,Directed,14747_14252,,,2367,36018100,153027,98848,126835,6192,94754
10559,14908,Directed,10559_14908,,,4,172760,636,231,8000,3932,542
12831,10405,Directed,12831_10405,,,202,255882,1173,379,3824,297,1456
14107,10194,Directed,14107_10194,,,8,501958,0,0,188486,1702,830
13970,14804,Directed,13970_14804,,,430,1126287,3507,1268,91409,14060,20556
12478,13367,Directed,12478_13367,,,1,38400,140,61,5,874,228
15385,12737,Directed,15385_12737,,,89,207560,621,186,1387,1012,1800
12087,14816,Directed,12087_14816,,,195,297341,1252,349,13574,1476,3367
14492,10821,Directed,14492_10821,,,2107,77511678,286463,215048,391331,14025,93015
14524,15412,Directed,14524_15412,,,2,45000,50,2,7951,778,144
15709,15478,Directed,15709_15478,,,3,6400,25,25,200,741,190
14119,12635,Directed,14119_12635,,,9,22272,65,25,896,736,403
14877,14107,Directed,14877_14107,,,3,105778,105,83,5604,2649,805
12478,12197,Directed,12478_12197,,,3,34950,144,72,2,90,57
11298,13367,Directed,11298_13367,,,583,6619010,28367,22504,496,17966,55621
14130,12851,Directed,14130_12851,,,3,8000,12,2,3890,231,100
13303,12217,Directed,13303_12217,,,2,172184,142,133,102899,1444,310
14100,14908,Directed,14100_14908,,,67,5247022,0,0,2888282,28560,21309
13434,14627,Directed,13434_14627,,,51,61762,269,128,3903,1944,2069
13296,14524,Directed,13296_14524,,,5,283538,286,130,111517,1948,633
13198,14512,Directed,13198_14512,,,134,10952987,353,274,4981788,6408,6998
12953,13296,Directed,12953_13296,,,1962,14605950,66851,31259,1028,5655,105573
12184,10170,Directed,12184_10170,,,47,228823,394,251,24802,3536,2428
15249,11057,Directed,15249_11057,,,1381,24431560,97634,65377,1910,11194,86731
15446,12785,Directed,15446_12785,,,3,3514,13,5,183,48,30
13579,13710,Directed,13579_13710,,,27,65574,243,92,156,756,535
15406,12184,Directed,15406_12184,,,1,1300,5,4,300,100,57
13502,12266,Directed,13502_12266,,,256,3959645,18006,15047,335,12038,32130
14831,14679,Directed,14831_14679,,,5185,145284418,546142,398340,375850,20900,328662
11057,14307,Directed,11057_14307,,,1743,56735332,213806,181617,119444,61470,160015
15016,15304,Directed,15016_15304,,,1077,40306400,148165,104802,143626,34760,124350
14100,14730,Directed,14100_14730,,,1951,135521692,57857,45558,69331442,67968,184514
11844,12615,Directed,11844_12615,,,494,1586238,6374,1658,58449,3782,11976
14057,14893,Directed,14057_14893,,,3988,118930087,444474,324907,716863,29219,269448
14895,12769,Directed,14895_12769,,,49,60203,300,117,1393,912,1355
14730,12889,Directed,14730_12889,,,565,30544313,48587,41553,8171052,79576,127754
10785,13930,Directed,10785_13930,,,1208,27613278,114624,88914,9432,37387,143615
14130,11492,Directed,14130_11492,,,22,26000,129,47,39,420,391
15376,10397,Directed,15376_10397,,,663,32746851,117308,104220,172699,36984,122100
14100,10577,Directed,14100_10577,,,1890,21030248,83164,52396,10016,5445,79325
15624,13244,Directed,15624_13244,,,1075,29692040,118672,74182,580,12682,74950
10140,14057,Directed,10140_14057,,,365,13403900,49981,34079,58711,22220,56683
15991,12523,Directed,15991_12523,,,527,13545487,46744,15272,1708027,8159,20980
13796,10792,Directed,13796_10792,,,1,88000,264,140,12277,2298,260
11028,14880,Directed,11028_14880,,,61,87191,366,111,2247,918,1019
11042,11995,Directed,11042_11995,,,485,5594500,23685,12417,250,9906,31669
12889,12324,Directed,12889_12324,,,192,9792000,0,0,4057433,20688,37391
11337,13198,Directed,11337_13198,,,2,165229,0,0,15606,1072,244
13230,11042,Directed,13230_11042,,,864,7279633,32748,23999,306,4760,63642
11066,11298,Directed,11066_11298,,,1642,50778510,189198,152885,2100,32445,226251
10819,14814,Directed,10819_14814,,,7,148582,0,0,29481,524,508
10170,13934,Directed,10170_13934,,,1122,1436046,5420,2184,168292,1856,13030
13196,13899,Directed,13196_13899,,,5,6000,25,7,250,64,73
10279,11298,Directed,10279_11298,,,2682,39013030,158431,113087,3674,16902,131587
11336,12294,Directed,11336_12294,,,4,9748,20,10,1602,380,154
10640,11535,Directed,10640_11535,,,1,5600,0,0,3082,100,35
10980,13244,Directed,10980_13244,,,1507,16459910,45502,27082,2467502,12466,102783
13381,11630,Directed,13381_11630,,,46,52107,220,55,508,1494,1890
10961,12857,Directed,10961_12857,,,15,20800,102,20,627,330,252
13198,10693,Directed,13198_10693,,,1322,48388040,177729,125883,275029,19640,91116
10225,10396,Directed,10225_10396,,,363,827326,3211,1298,27564,1464,8156
15016,10693,Directed,15016_10693,,,1444,15768261,66926,42543,765,17886,66835
14524,12478,Directed,14524_12478,,,2358,44517854,176142,111748,4296,19872,129379
14771,12889,Directed,14771_12889,,,8637,315746891,1229435,905630,1269362,51750,579348
15016,14100,Directed,15016_14100,,,3231,58697017,230200,174730,142460,86991,357153
11986,12266,Directed,11986_12266,,,694,8328000,34700,29377,1856,12504,105744
12278,15412,Directed,12278_15412,,,1,55519,0,0,35150,756,125
13871,14679,Directed,13871_14679,,,320,3864700,16087,12166,1972,11817,60353
14730,13485,Directed,14730_13485,,,1,54974,0,0,8391,391,85
12324,14574,Directed,12324_14574,,,186,6087531,0,0,2519243,3542,7568
14814,12917,Directed,14814_12917,,,1,53878,0,0,4025,792,103
12896,11540,Directed,12896_11540,,,365,13409885,48509,27983,114209,10325,16903
10245,15688,Directed,10245_15688,,,7,14447,47,23,365,156,199
14869,14794,Directed,14869_14794,,,2576,19430768,77280,37103,4542,3228,155872
14268,13715,Directed,14268_13715,,,36,45565,214,36,863,336,411
14234,13369,Directed,14234_13369,,,67,86426,399,200,1278,464,1123
12784,12641,Directed,12784_12641,,,65,217722,569,206,5009,504,1058
14783,11298,Directed,14783_11298,,,3097,38563642,159236,88606,79268,18200,188972
